0.133749, 0.236901
0.067576, 0.230776
0.062038, 0.272050
0.017084, 0.242193
0.018435, 0.198808
0.001265, 0.149269
0.012448, 0.136545
0.018651, 0.144121
0.018868, 0.114135
0.002919, 0.100759
0.009651, 0.090445
0.019446, 0.018052
0.030485, 0.004719
0.006266, 0.004540
0.070180, 0.015089
0.073271, 0.012329
0.066404, 0.030043
0.102716, 0.021040
0.113514, 0.003997
0.150615, 0.060812
0.186111, 0.054746
0.196707, 0.016825
0.271626, 0.046360
0.287185, 0.066708
0.275872, 0.071948
0.300498, 0.042200
0.375586, 0.046029
0.378901, 0.061254
0.401808, 0.072141
0.396206, 0.081337
0.407474, 0.091158
0.410589, 0.086742
0.386040, 0.118869
0.361323, 0.133029
0.357864, 0.142966
0.344402, 0.106586
0.288465, 0.120611
0.229426, 0.170000
0.190647, 0.173024
0.160351, 0.159450
0.133038, 0.129572
0.115105, 0.139732
0.096683, 0.178469
0.128729, 0.091320
0.091543, 0.069428
0.196451, 0.109631
0.239840, 0.211478
0.257874, 0.204270
0.223908, 0.229628
0.238357, 0.280377
0.235552, 0.282299
0.248854, 0.311661
0.231549, 0.344367
0.261786, 0.365836
0.223307, 0.394909
0.232223, 0.410909
0.265218, 0.424920
0.285105, 0.448308
0.253069, 0.474957
0.253299, 0.489012
0.248628, 0.492939
0.258272, 0.495503
0.235113, 0.474414
0.221754, 0.489089
0.234582, 0.540643
0.217599, 0.544046
0.255097, 0.570416
0.240867, 0.593902
0.240468, 0.595904
0.266852, 0.646856
0.282582, 0.644665
0.334918, 0.627156
0.359321, 0.658615
0.373616, 0.698726
0.425298, 0.704022
0.438426, 0.705368
0.423525, 0.676921
0.409199, 0.649627
0.393328, 0.607353
0.355450, 0.570554
0.343426, 0.560338
0.333946, 0.563245
0.330876, 0.545105
0.313721, 0.562124
0.311395, 0.559542
0.297417, 0.562051
0.279225, 0.541823
0.157478, 0.498517
0.147470, 0.477200
0.148309, 0.470571
0.127782, 0.478522
0.093664, 0.495266
0.182394, 0.410400
0.198256, 0.397810
0.312046, 0.369568
0.368481, 0.392262
0.394487, 0.370916
0.387610, 0.364557
0.369085, 0.343215
0.367962, 0.315920
0.404356, 0.314965
0.413379, 0.318171
0.412987, 0.327454
0.431829, 0.349083
0.407878, 0.398976
0.436132, 0.432625
0.452573, 0.461847
0.413467, 0.486430
0.393622, 0.462212
0.466023, 0.514048
0.479006, 0.545047
0.488344, 0.540964
0.506238, 0.510029
0.495289, 0.493712
0.498659, 0.450493
0.466946, 0.410361
0.494139, 0.381849
0.512546, 0.369380
0.541584, 0.378403
0.555989, 0.335072
0.536055, 0.318354
0.504905, 0.321961
0.468307, 0.277340
0.444907, 0.264926
0.437244, 0.254694
0.436446, 0.232229
0.485516, 0.230563
0.486187, 0.216728
0.465018, 0.183415
0.410340, 0.141964
0.491158, 0.109854
0.493849, 0.109393
0.510901, 0.121628
0.522385, 0.141512
0.541968, 0.118782
0.550208, 0.120370
0.582236, 0.100769
0.580165, 0.081183
0.577756, 0.069458
0.624724, 0.078799
0.633832, 0.088620
0.648312, 0.082951
0.648374, 0.109591
0.635376, 0.116475
0.656663, 0.148335
0.700473, 0.159131
0.728095, 0.141775
0.760490, 0.201537
0.770050, 0.229140
0.718816, 0.242886
0.672664, 0.247786
0.665306, 0.245574
0.645624, 0.250439
0.627438, 0.322832
0.721425, 0.296854
0.804578, 0.384271
0.828469, 0.363910
0.852017, 0.403704
0.780715, 0.531339
0.784276, 0.592014
0.742259, 0.591600
0.730538, 0.573368
0.652125, 0.637098
0.646146, 0.662879
0.666787, 0.705399
0.652921, 0.712522
0.613926, 0.759572
0.583276, 0.755501
0.567437, 0.754336
0.560270, 0.753765
0.589625, 0.780550
0.614246, 0.805119
0.623033, 0.834760
0.558502, 0.835810
0.538134, 0.789564
0.508954, 0.735385
0.529720, 0.703681
0.500600, 0.656167
0.496734, 0.656355
0.477918, 0.656563
0.463559, 0.652162
0.488826, 0.621821
0.460380, 0.592109
0.438306, 0.576912
0.528004, 0.548442
0.536128, 0.535850
0.573872, 0.514097
0.596575, 0.528489
0.596491, 0.549082
0.589150, 0.556493
0.560838, 0.588740
0.563976, 0.632294
0.590448, 0.703559
0.315999, 0.698129
0.165627, 0.616765
0.020977, 0.822945
0.019166, 0.905961
0.001298, 0.907054
0.051805, 0.950455
0.063472, 0.972225
0.037558, 0.971997
0.001881, 0.993988
0.110877, 0.997150
0.131009, 0.991426
0.175920, 0.950936
0.101221, 0.898746
0.252865, 0.874133
0.298901, 0.308581
0.326817, 0.248749
0.345506, 0.218614
0.362701, 0.234959
0.500017, 0.256338
0.568426, 0.224276
0.599521, 0.167723
0.602291, 0.158581
0.671527, 0.098555
0.707392, 0.052906
0.725607, 0.033010
0.718819, 0.008012
0.671420, 0.010991
0.655677, 0.009349
0.661891, 0.041295
0.608556, 0.018004
0.518249, 0.032721
0.506271, 0.015280
0.500570, 0.058091
0.489620, 0.065124
0.433101, 0.024763
0.753248, 0.048216
0.786309, 0.026224
0.796365, 0.013424
0.822957, 0.044038
0.858454, 0.040817
0.861326, 0.061674
0.887439, 0.093446
0.889214, 0.092727
0.840604, 0.109947
0.805649, 0.127699
0.800321, 0.140724
0.785247, 0.093780
0.796674, 0.072665
0.897301, 0.019621
0.912408, 0.011183
0.916177, 0.030491
0.934750, 0.031137
0.960888, 0.042965
0.974111, 0.044573
0.988107, 0.067217
0.984354, 0.075307
0.928567, 0.136941
0.929495, 0.141382
0.984448, 0.166341
0.887210, 0.003358
0.849753, 0.556223
0.863718, 0.560314
0.945998, 0.581381
0.935162, 0.631045
0.937828, 0.663737
0.960272, 0.682075
0.964317, 0.686707
0.922170, 0.708026
0.198655, 0.280550
0.890562, 0.164053
